Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
52G067,KOSPI,미래G067KOSPI200풋,,,,,,,
52G068,KOSPI,미래G068KOSPI200풋,,,,,,,
52G069,KOSPI,미래G069KOSPI200풋,,,,,,,
52G070,KOSPI,미래G070KOSPI200풋,,,,,,,
52G071,KOSPI,미래G071KOSPI200풋,,,,,,,
52G072,KOSPI,미래G072KOSPI200풋,,,,,,,
52G073,KOSPI,미래G073KOSPI200풋,,,,,,,
52G074,KOSPI,미래G074KOSPI200풋,,,,,,,
52G075,KOSPI,미래G075KOSPI200풋,,,,,,,
52G076,KOSPI,미래G076KOSPI200풋,,,,,,,
52G077,KOSPI,미래G077KOSPI200풋,,,,,,,
52G078,KOSPI,미래G078KOSPI200풋,,,,,,,
52G079,KOSPI,미래G079KOSPI200풋,,,,,,,
52G080,KOSPI,미래G080KOSPI200풋,,,,,,,
52G081,KOSPI,미래G081KOSPI200콜,,,,,,,
52G082,KOSPI,미래G082KOSPI200콜,,,,,,,
52G083,KOSPI,미래G083KOSPI200콜,,,,,,,
52G084,KOSPI,미래G084KOSPI200콜,,,,,,,
52G085,KOSPI,미래G085KOSPI200콜,,,,,,,
52G086,KOSPI,미래G086KOSPI200콜,,,,,,,
52G087,KOSPI,미래G087KOSPI200콜,,,,,,,
52G088,KOSPI,미래G088KOSPI200콜,,,,,,,
52G089,KOSPI,미래G089KOSPI200콜,,,,,,,
52G090,KOSPI,미래G090KOSPI200콜,,,,,,,
52G091,KOSPI,미래G091KOSPI200콜,,,,,,,
52G092,KOSPI,미래G092KOSPI200콜,,,,,,,
52G093,KOSPI,미래G093KOSPI200콜,,,,,,,
52G094,KOSPI,미래G094KOSPI200콜,,,,,,,
52G095,KOSPI,미래G095KOSPI200콜,,,,,,,
52G096,KOSPI,미래G096KOSPI200콜,,,,,,,
52G097,KOSPI,미래G097KOSPI200콜,,,,,,,
52G098,KOSPI,미래G098KOSPI200콜,,,,,,,
52G099,KOSPI,미래G099KOSPI200콜,,,,,,,
52G100,KOSPI,미래G100KOSPI200콜,,,,,,,
52G101,KOSPI,미래G101KOSPI200콜,,,,,,,
52G102,KOSPI,미래G102KOSPI200콜,,,,,,,
52G103,KOSPI,미래G103KOSPI200콜,,,,,,,
52G104,KOSPI,미래G104KOSPI200콜,,,,,,,
52G105,KOSPI,미래G105KOSPI200콜,,,,,,,
52G106,KOSPI,미래G106KOSPI200콜,,,,,,,
52G107,KOSPI,미래G107KOSPI200콜,,,,,,,
52G108,KOSPI,미래G108KOSPI200콜,,,,,,,
52G109,KOSPI,미래G109KOSPI200콜,,,,,,,
52G110,KOSPI,미래G110KOSPI200콜,,,,,,,
52G111,KOSPI,미래G111KOSPI200콜,,,,,,,
52G112,KOSPI,미래G112KOSPI200콜,,,,,,,
52G113,KOSPI,미래G113KOSPI200콜,,,,,,,
52G114,KOSPI,미래G114KOSPI200콜,,,,,,,
52G115,KOSPI,미래G115KOSPI200풋,,,,,,,
52G116,KOSPI,미래G116KOSPI200풋,,,,,,,
52G117,KOSPI,미래G117KOSPI200풋,,,,,,,
52G118,KOSPI,미래G118KOSPI200풋,,,,,,,
52G119,KOSPI,미래G119KOSPI200풋,,,,,,,
52G120,KOSPI,미래G120KOSPI200풋,,,,,,,
52G121,KOSPI,미래G121KOSPI200풋,,,,,,,
52G122,KOSPI,미래G122KOSPI200풋,,,,,,,
52G123,KOSPI,미래G123KOSPI200풋,,,,,,,
52G124,KOSPI,미래G124KOSPI200풋,,,,,,,
52G125,KOSPI,미래G125KOSPI200풋,,,,,,,
52G126,KOSPI,미래G126KOSPI200풋,,,,,,,
52G127,KOSPI,미래G127KOSPI200풋,,,,,,,
52G128,KOSPI,미래G128KOSPI200풋,,,,,,,
52G129,KOSPI,미래G129KOSPI200풋,,,,,,,
52G130,KOSPI,미래G130KOSPI200풋,,,,,,,
52G131,KOSPI,미래G131KOSPI200풋,,,,,,,
52G132,KOSPI,미래G132KOSPI200풋,,,,,,,
52G133,KOSPI,미래G133KOSPI200풋,,,,,,,
52G134,KOSPI,미래G134KOSPI200풋,,,,,,,
52G135,KOSPI,미래G135KOSPI200콜,,,,,,,
52G136,KOSPI,미래G136KOSPI200콜,,,,,,,
52G137,KOSPI,미래G137KOSPI200콜,,,,,,,
52G138,KOSPI,미래G138KOSPI200콜,,,,,,,
52G139,KOSPI,미래G139KOSPI200콜,,,,,,,
52G140,KOSPI,미래G140KOSPI200콜,,,,,,,
52G141,KOSPI,미래G141KOSPI200콜,,,,,,,
52G142,KOSPI,미래G142KOSPI200콜,,,,,,,
52G143,KOSPI,미래G143KOSPI200콜,,,,,,,
52G144,KOSPI,미래G144KOSPI200콜,,,,,,,
52G145,KOSPI,미래G145KOSPI200콜,,,,,,,
52G146,KOSPI,미래G146KOSPI200콜,,,,,,,
52G147,KOSPI,미래G147KOSPI200콜,,,,,,,
52G148,KOSPI,미래G148KOSPI200풋,,,,,,,
52G149,KOSPI,미래G149KOSPI200풋,,,,,,,
52G150,KOSPI,미래G150KOSPI200풋,,,,,,,
52G151,KOSPI,미래G151KOSPI200풋,,,,,,,
52G152,KOSPI,미래G152KOSPI200풋,,,,,,,
52G153,KOSPI,미래G153KOSPI200풋,,,,,,,
52G154,KOSPI,미래G154KOSPI200풋,,,,,,,
52G155,KOSPI,미래G155KOSPI200풋,,,,,,,
52G156,KOSPI,미래G156KOSPI200풋,,,,,,,
52G157,KOSPI,미래G157KOSPI200풋,,,,,,,
52G158,KOSPI,미래G158KOSPI200풋,,,,,,,
52G159,KOSPI,미래G159KOSPI200풋,,,,,,,
52G160,KOSPI,미래G160KOSPI200풋,,,,,,,
52G161,KOSPI,미래G161KOSPI200풋,,,,,,,
52G162,KOSPI,미래G162KOSPI200콜,,,,,,,
52G163,KOSPI,미래G163KOSPI200콜,,,,,,,
52G164,KOSPI,미래G164KOSPI200콜,,,,,,,
52G165,KOSPI,미래G165KOSPI200콜,,,,,,,
52G166,KOSPI,미래G166KOSPI200콜,,,,,,,
025560,KOSPI,미래산업,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","PCB마운터,반도체검사장비(반도체테스트핸들러),LCD 검사장비,리드프레임매가진 제조,도매,무역",1996-11-22,12월,선종업,http://www.mirae.co.kr,충청남도
007120,KOSPI,미래아이앤지,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","CCTV, DVR제조, 금융솔루션, 방산제품",1999-11-26,12월,김학수,http://www.miraeing.co.kr,서울특별시
520030,KOSPI,미래에셋 KRX금현물 Auto-KO-C 2312-01 ETN,,,,,,,
520013,KOSPI,미래에셋 Q150 Core5 ETN,,,,,,,
590012,KOSPI,미래에셋 글로벌 리츠 ETN(H),,,,,,,
590010,KOSPI,미래에셋 레버리지 S&P500 ETN(H),,,,,,,
520009,KOSPI,미래에셋 레버리지 원유선물혼합 ETN(H),,,,,,,
590017,KOSPI,미래에셋 미국 고배당주 ETN(H),,,,,,,
590007,KOSPI,미래에셋 미국 대형주 ETN(H),,,,,,,
590013,KOSPI,미래에셋 미국 리츠 ETN(H),,,,,,,
520021,KOSPI,미래에셋 미국 시니어론 100 ETN,,,,,,,
520020,KOSPI,미래에셋 미국 시니어론 100 ETN(H),,,,,,,
590008,KOSPI,미래에셋 미국 중형주 ETN(H),,,,,,,
590009,KOSPI,미래에셋 미국 항공우주 ETN(H),,,,,,,
590016,KOSPI,미래에셋 미국 헬스케어 ETN(H),,,,,,,
520014,KOSPI,미래에셋 미디어엔터 Core5 ETN,,,,,,,
520006,KOSPI,미래에셋 에너지화학 Core5 ETN,,,,,,,
520010,KOSPI,미래에셋 원유선물혼합 ETN(H),,,,,,,
520003,KOSPI,미래에셋 원자재 선물 ETN(H),,,,,,,
590003,KOSPI,미래에셋 유럽 대형주 ETN(H),,,,,,,
590004,KOSPI,미래에셋 유럽 중형주 ETN(H),,,,,,,
590011,KOSPI,미래에셋 인버스 S&P500 ETN(H),,,,,,,
520015,KOSPI,미래에셋 인버스 미디어엔터 Core5 ETN,,,,,,,
520007,KOSPI,미래에셋 인버스 에너지화학 Core5 ETN,,,,,,,
520011,KOSPI,미래에셋 인버스 원유선물혼합 ETN(H),,,,,,,
520005,KOSPI,미래에셋 인버스 전기전자 Core5 ETN,,,,,,,
590005,KOSPI,미래에셋 일본 대형주 ETN(H),,,,,,,
590006,KOSPI,미래에셋 일본 중형주 ETN(H),,,,,,,
520004,KOSPI,미래에셋 전기전자 Core5 ETN,,,,,,,
590018,KOSPI,미래에셋 중국 심천 100 ETN,,,,,,,
520026,KOSPI,미래에셋 코스피 양매도 5% OTM ETN,,,,,,,
520012,KOSPI,미래에셋 호주 ASX200 ETN(H),,,,,,,
006800,KOSPI,미래에셋대우,금융 지원 서비스업,"유가증권매매,유가증권위탁매매,유가증권인수",1975-09-30,12월,"최현만, 조웅기",http://www.miraeassetdaewoo.com,서울특별시
00680K,KOSPI,미래에셋대우2우B,,,,,,,
006805,KOSPI,미래에셋대우우,,,,,,,
357250,KOSPI,미래에셋맵스리츠,부동산 임대 및 공급업,부동산 임대업,2020-08-05,11월,김호식,http://www.maps1reit.miraeasset.com,서울특별시
085620,KOSPI,미래에셋생명,보험업,생명보험상품,2015-07-08,12월,변재상,http://life.miraeasset.com,서울특별시
002840,KOSPI,미원상사,기타 화학제품 제조업,"계면활성제,분황,황산,도료첨가제,프라스틱첨가제 제조",1989-09-25,12월,"홍창식, 손응주",http://www.mwc.co.kr,경기도
268280,KOSPI,미원에스씨,기초 화학물질 제조업,에너지경화수지,2017-05-22,12월,"김형웅, 배원",http://www.miramer.co.kr,전라북도
107590,KOSPI,미원홀딩스,기타 금융업,도료첨가제,2009-03-02,12월,"김정돈, 이선복",,경기도
134380,KOSPI,미원화학,기타 화학제품 제조업,"계면활성제, 황산및분황",2011-02-15,12월,정규식,http://www.miwonchemicals.com,울산광역시
003650,KOSPI,미창석유,석유 정제품 제조업,"윤활유,고무배합유,전기절연유 제조,판매,수출입",1989-09-27,12월,유재순,http://www.michang.co.kr,부산광역시
70101B95,KOSPI,밀라노부동산,,,,,,,
155900,KOSPI,바다로19호,운송장비 임대업,,2012-06-29,12월,박현주,,제주특별자치도
003610,KOSPI,방림,직물직조 및 직물제품 제조업,"P/C혼방직물,면방적,각종사류,직물류 제조,도소매",1989-05-30,09월,서재희 대표집행임원,http://www.pangrim.com,서울특별시
001340,KOSPI,백광산업,기초 화학물질 제조업,"가성소다,합성염산 제조,판매",1976-06-10,12월,김성훈,http://www.pkic.co.kr,전라북도
035150,KOSPI,백산,플라스틱제품 제조업,"P.U.인조피혁,부직포인공피혁 제조,무역",1999-08-11,12월,"김상화, 김한준(각자 대표이사)",http://www.baiksan.co.kr,경기도
002410,KOSPI,범양건영,건물 건설업,"토목공사,주택건설,건축공사,난방공사,전기공사,포장공사",1988-05-25,12월,"강병주, 이동주 (각자대표)",http://www.iby.co.kr,부산광역시
096300,KOSPI,베트남개발1,신탁업 및 집합투자업,투자신탁,2007-06-13,02월,한국투자신탁운용(주),,서울특별시
70101B96,KOSPI,벨기에코어오피스2호,,,,,,,
70101786,KOSPI,벨기에코어오피스부동산(A),,,,,,,
70102786,KOSPI,벨기에코어오피스부동산(C-I),,,,,,,
007210,KOSPI,벽산,기타 비금속 광물제품 제조업,"단열재, 천장재, 외장재, 내장재, 외단열, 바닥재 등",1972-01-04,12월,김 성 식,http://www.byucksan.com,서울특별시
002760,KOSPI,보락,기타 화학제품 제조업,"식품향료,식품첨가물,화학제품,껌베이스(자일리톨,에리스리톨),담배향료 제조,판매",1989-11-30,12월,정기련,http://www.bolak.co.kr,경기도
003850,KOSPI,보령제약,의약품 제조업,"의약품(제산제(겔포스),구심,용각산,고혈압치료제(카프릴),소염진통제(멘소레담),항생제(듀리세프),혈전치료제(아스트릭스)) 제조",1988-10-24,12월,"안재현, 이삼수",http://www.boryung.co.kr,서울특별시
000890,KOSPI,보해양조,알코올음료 제조업,"주류(소주,매취,실비우스,위스키) 제조,음료 도매",1988-09-23,12월,"임지선, 조영석",http://www.bohae.co.kr,전라남도
003000,KOSPI,부광약품,의약품 제조업,"의약품,치약,의약부외품(부광탁스,레가론,부광안티프라그) 제조",1988-08-05,12월,유희원,http://www.bukwang.co.kr,서울특별시
001270,KOSPI,부국증권,금융 지원 서비스업,"유가증권 매매,위탁매매,인수,주선",1988-07-19,12월,박현철,http://www.bookook.co.kr,서울특별시
001275,KOSPI,부국증권우,,,,,,,
026940,KOSPI,부국철강,1차 철강 제조업,철강,2008-10-14,12월,남상규/손일호,http://www.bks.co.kr,광주광역시
015350,KOSPI,부산가스,연료용 가스 제조 및 배관공급업,"도시가스 배관공급,가스기기 판매,설비공사",1997-06-23,12월,구태고,http://www.busangas.co.kr,부산광역시
011390,KOSPI,부산산업,"시멘트, 석회, 플라스터 및 그 제품 제조업","레미콘 제조,판매",1990-09-14,12월,이종산,http://www.busanind.co.kr,부산광역시
005030,KOSPI,부산주공,자동차 신품 부품 제조업,"자동차부품(엔진부품,조향장치부품,브레이장치부품,오토미셧부품) 제조,도매/부동산 임대",1975-12-26,12월,장세훈,http://www.pci21c.com,부산광역시
002070,KOSPI,비비안,봉제의복 제조업,"여성내의류(스타킹,화운데이숀,란제리),카바링사 제조,수출입/부동산 매매,임대",1976-07-13,12월,손영섭,http://www.namyeung.co.kr,서울특별시
100220,KOSPI,비상교육,"서적, 잡지 및 기타 인쇄물 출판업","참고서 출판/소프트웨어 개발,공급",2008-06-30,12월,양태회,http://www.visang.com,서울특별시
030790,KOSPI,비케이탑스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","시스템통합소프트웨어 개발, 전자상거래",2010-11-02,12월,김봉겸,http://www.bktops.co.kr,서울특별시
352820,KOSPI,빅히트,오디오물 출판 및 원판 녹음업,"음악 기획/제작, 퍼블리싱, 아티스트 매니지먼트",2020-10-15,12월,방시혁,http://www.bighitcorp.com,서울특별시
005180,KOSPI,빙그레,낙농제품 및 식용빙과류 제조업,"아이스크림,우유,스낵,유산균(욥닥터캡슐) 제조",1978-08-31,12월,전창원,http://www.bing.co.kr,경기도
003960,KOSPI,사조대림,수산물 가공 및 저장 처리업,"게맛살,어육연제품,식용류,배합사료 제조",1976-09-16,12월,김상훈,http://dr.sajo.co.kr,서울특별시
008040,KOSPI,사조동아원,"곡물가공품, 전분 및 전분제품 제조업","제분, 배합사료 제조",1989-06-24,12월,"이인우, 노동환",http://www.dongaone.com,서울특별시
007160,KOSPI,사조산업,어로 어업,"원양어업(참치,명태,오징어),육가공,참치통조림,장류 제조/냉동냉장 창고운영/부동산 임대/컴퓨터,소프트웨어 개발,도매/팝콘,구운김 도매",1989-07-25,12월,이창주,http://www.sajo.co.kr,서울특별시
014710,KOSPI,사조씨푸드,수산물 가공 및 저장 처리업,횟감용 참치 및 기타 일반수산물,2012-06-29,12월,최세환,http://www.sajosf.co.kr,서울특별시
006090,KOSPI,사조오양,수산물 가공 및 저장 처리업,"원양어업/수산물가공(게맛살) 제조,수출입/냉동 및 냉장보관/부동산 임대",1986-12-24,12월,정태식,http://www.sajooy.com,서울특별시
001470,KOSPI,삼부토건,토목 건설업,"토목공사,건축공사,포장공사,건설업,분양사업/건설자재 제조",1976-06-26,12월,"이응근,이계연",http://www.sambu.co.kr,서울특별시
530033,KOSPI,삼성 Alerian 에너지인프라 MLP ETN,,,,,,,
530014,KOSPI,삼성 China A50 선물 ETN(H),,,,,,,
530032,KOSPI,삼성 Cushing 에너지인프라 MLP ETN,,,,,,,
530067,KOSPI,삼성 KRX 금현물 ETN,,,,,,,
530013,KOSPI,삼성 KTOP30 ETN,,,,,,,
530065,KOSPI,삼성 S&P500 VIX S/T 선물 ETN(H) B,,,,,,,
530023,KOSPI,삼성 레버리지 China A50 선물 ETN(H),,,,,,,
530031,KOSPI,삼성 레버리지 WTI원유 선물 ETN,,,,,,,
530063,KOSPI,삼성 레버리지 구리 선물 ETN(H),,,,,,,
530055,KOSPI,삼성 레버리지 금 선물 ETN(H),,,,,,,
530070,KOSPI,삼성 레버리지 나스닥 100 ETN(H),,,,,,,
530061,KOSPI,삼성 레버리지 은 선물 ETN(H),,,,,,,
530068,KOSPI,삼성 레버리지 천연가스 선물 ETN B,,,,,,,
530020,KOSPI,삼성 미국 대형 가치주 ETN,,,,,,,
530016,KOSPI,삼성 미국 대형 가치주 ETN(H),,,,,,,
530019,KOSPI,삼성 미국 대형 성장주 ETN,,,,,,,
530015,KOSPI,삼성 미국 대형 성장주 ETN(H),,,,,,,
530036,KOSPI,삼성 인버스 2X WTI원유 선물 ETN,,,,,,,
530064,KOSPI,삼성 인버스 2X 구리 선물 ETN(H),,,,,,,
530056,KOSPI,삼성 인버스 2X 금 선물 ETN(H),,,,,,,
530071,KOSPI,삼성 인버스 2X 나스닥 100 ETN(H),,,,,,,
530062,KOSPI,삼성 인버스 2X 은 선물 ETN(H),,,,,,,
530069,KOSPI,삼성 인버스 2X 천연가스 선물 ETN B,,,,,,,
530002,KOSPI,삼성 인버스 China A50 선물 ETN(H),,,,,,,
530060,KOSPI,삼성 코스피 양매도 5% OTM ETN,,,,,,,
530066,KOSPI,삼성 코스피 풋매도 4% OTM ETN,,,,,,,
530053,KOSPI,삼성 코스피 풋매도 ETN,,,,,,,
530004,KOSPI,삼성 화장품 테마주 ETN,,,,,,,
006400,KOSPI,삼성SDI,일차전지 및 축전지 제조업,"2차전지, 전자재료 제조 판매",1979-02-27,12월,전영현,http://www.samsungsdi.co.kr,경기도
006405,KOSPI,삼성SDI우,,,,,,,
006660,KOSPI,삼성공조,자동차 신품 부품 제조업,"자동차부품(라디에터,오일쿨러,인터쿨러) 제조,판매",1987-11-28,12월,고호곤,http://www.samsungcc.co.kr,경상남도
028260,KOSPI,삼성물산,기타 전문 도매업,"도소매, 건설, 남자용 정장 제조업 등",2014-12-18,12월,"이영호, 고정석, 정금용",http://www.samsungcnt.com,서울특별시
02826K,KOSPI,삼성물산우B,,,,,,,
207940,KOSPI,삼성바이오로직스,기초 의약물질 및 생물학적 제제 제조업,바이오의약품,2016-11-10,12월,임존종보 (Rim John Chongbo),http://www.samsungbiologics.com,인천광역시
032830,KOSPI,삼성생명,보험업,"생명보험,부동산 임대",2010-05-12,12월,전영묵,http://www.samsunglife.com,서울특별시
018260,KOSPI,삼성에스디에스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","IT서비스, 물류BPO",2014-11-14,12월,홍원표,http://www.samsungsds.com,서울특별시
028050,KOSPI,삼성엔지니어링,"건축기술, 엔지니어링 및 관련 기술 서비스업","산업설비,건물,구축물,토목시설의 설계,시공,공사감리",1996-12-24,12월,최성안,http://www.samsungengineering.co.kr,서울특별시
009150,KOSPI,삼성전기,전자부품 제조업,"영상,음향,통신장비,모듈,다층인쇄회로기판,적층세라믹콘덴서,고주파필터,전압제어발진기,온도보상형수정발진기,칩인덕터,디지털위성방송수신기,광픽업,편향코일",1979-02-27,12월,경계현,http://www.sem.samsung.co.kr,경기도
009155,KOSPI,삼성전기우,,,,,,,
005930,KOSPI,삼성전자,통신 및 방송 장비 제조업,"IMT2000 서비스용 동기식 기지국,교환국장비,데이터단말기,동영상휴대폰,핵심칩,반도체제품,사무,계산 및 회계용기계",1975-06-11,12월,"김기남, 김현석, 고동진",http://www.sec.co.kr,경기도
005935,KOSPI,삼성전자우,,,,,,,
001360,KOSPI,삼성제약,의약품 제조업,"의약품(까스명수,쓸기담,에프킬라에어졸,액체우황청심원) 제조,도매",1975-07-04,12월,"김상재, 김기호 각자대표",http://www.sspharm.co.kr,경기도
010140,KOSPI,삼성중공업,선박 및 보트 건조업,"선박(벌크선,원유운반선),철구조물,에너지플랜트 생산,판매/토목건축업",1994-01-28,12월,남준우,http://www.samsungshi.com,경기도
010145,KOSPI,삼성중공우,,,,,,,
016360,KOSPI,삼성증권,금융 지원 서비스업,"유가증권의 매매,위탁매매,인수주선",1988-03-28,12월,장석훈,http://www.samsungpop.com,서울특별시
068290,KOSPI,삼성출판사,"서적, 잡지 및 기타 인쇄물 출판업","서적 출판,인쇄,소매/부동산 임대",2002-08-05,12월,김진용,http://www.samsungbooks.com,서울특별시
029780,KOSPI,삼성카드,기타 금융업,"신용카드업,상품신용판매,현금서비스,카드론,리스,기업대출,여행업무,통신판매",2007-06-27,12월,김대환,http://www.samsungcard.co.kr,서울특별시
000810,KOSPI,삼성화재,보험업,"손해보험의 원수,재보험,운용자산의 투자활동",1975-06-30,12월,최영무,http://www.samsungfire.com,서울특별시
000815,KOSPI,삼성화재우,,,,,,,
006110,KOSPI,삼아알미늄,1차 비철금속 제조업,"알루미늄박지,은박지,은박가공품,알페이스트 제조,도매,수출",1980-12-05,12월,"한남희,하상용",http://www.sama-al.com,경기도
145990,KOSPI,삼양사,기타 식품 제조업,설탕,2011-12-05,12월,"박순철, 송자량",http://www.samyangcorp.com,서울특별시
145995,KOSPI,삼양사우,,,,,,,
003230,KOSPI,삼양식품,기타 식품 제조업,"라면,스낵,유제품,장유,식용유,사료,향신료,건강음료(루이보스 티) 제조,도매",1975-06-30,12월,"정태운, 진종기",http://www.samyangfood.co.kr,서울특별시
002170,KOSPI,삼양통상,"가죽, 가방 및 유사제품 제조업","피혁원단,혁제운동화,혁제장갑,혁제스포츠용품 제조,상품중개,무역",1989-11-10,12월,허남각,http://www.samyangts.com,서울특별시
272550,KOSPI,삼양패키징,플라스틱제품 제조업,PET 용기 및 아셉틱 OEM,2017-11-29,12월,조덕희,http://www.samyangpackaging.co.kr/,서울특별시
000070,KOSPI,삼양홀딩스,기타 금융업,"지주회사,경영자문컨설팅",1968-12-27,12월,윤재엽,http://www.samyang.com,서울특별시
